ID	Gene ID	Trans.ID
>Seq_479426	ENSG00000102738	ENST00000323563
>Seq_479436	ENSG00000102738	ENST00000323563
>Seq_479451	ENSG00000102738	ENST00000323563
>Seq_479484	ENSG00000102738	ENST00000323563
>Seq_479518	ENSG00000102738	ENST00000323563
>Seq_479533	ENSG00000102743	ENST00000338625
>Seq_479549	ENSG00000102743	ENST00000338625
>Seq_479561	ENSG00000102743	ENST00000338625
>Seq_479591	ENSG00000102753	ENST00000261667
>Seq_479598	ENSG00000102753	ENST00000261667
>Seq_479623	ENSG00000102753	ENST00000261667
>Seq_479645	ENSG00000102755	ENST00000282397
>Seq_479647	ENSG00000102755	ENST00000282397
>Seq_479662	ENSG00000102755	ENST00000282397
>Seq_479665	ENSG00000102755	ENST00000282397
>Seq_479671	ENSG00000102755	ENST00000282397
>Seq_479675	ENSG00000102755	ENST00000282397
>Seq_479706	ENSG00000102763	ENST00000281496
>Seq_479727	ENSG00000102763	ENST00000281496
>Seq_479753	ENSG00000102763	ENST00000281496
>Seq_479773	ENSG00000102763	ENST00000281496
>Seq_479791	ENSG00000102763	ENST00000281496
>Seq_479806	ENSG00000102763	ENST00000379310
>Seq_479838	ENSG00000102763	ENST00000379310
>Seq_479865	ENSG00000102780	ENST00000261491
>Seq_479922	ENSG00000102781	ENST00000380615
>Seq_480029	ENSG00000102781	ENST00000380615
>Seq_480047	ENSG00000102781	ENST00000380615
>Seq_480048	ENSG00000102781	ENST00000380615
>Seq_480087	ENSG00000102786	ENST00000311234
>Seq_480117	ENSG00000102786	ENST00000311234
>Seq_480121	ENSG00000102786	ENST00000311234
>Seq_480139	ENSG00000102786	ENST00000311234
>Seq_480148	ENSG00000102786	ENST00000311234
>Seq_480154	ENSG00000102786	ENST00000311234
>Seq_480172	ENSG00000102786	ENST00000311234
>Seq_480177	ENSG00000102786	ENST00000311234
>Seq_480241	ENSG00000102804	ENST00000261489
>Seq_480379	ENSG00000102804	ENST00000458659
>Seq_480407	ENSG00000102804	ENST00000458659
>Seq_480435	ENSG00000102804	ENST00000458659
>Seq_480454	ENSG00000102804	ENST00000458659
>Seq_480466	ENSG00000102804	ENST00000458659
>Seq_480471	ENSG00000102804	ENST00000458659
>Seq_480483	ENSG00000102804	ENST00000458659
>Seq_480486	ENSG00000102804	ENST00000458659
>Seq_480490	ENSG00000102804	ENST00000458659
>Seq_480491	ENSG00000102804	ENST00000458659
>Seq_480496	ENSG00000102804	ENST00000458659
>Seq_480519	ENSG00000102804	ENST00000458659
>Seq_480533	ENSG00000102804	ENST00000611198
>Seq_480540	ENSG00000102805	ENST00000377453
>Seq_480574	ENSG00000102854	ENST00000382862
>Seq_480578	ENSG00000102854	ENST00000382862
>Seq_480659	ENSG00000102858	ENST00000262370
>Seq_480673	ENSG00000102858	ENST00000262370
>Seq_480680	ENSG00000102858	ENST00000262370
>Seq_480702	ENSG00000102858	ENST00000262370
>Seq_480713	ENSG00000102858	ENST00000262370
>Seq_480730	ENSG00000102858	ENST00000262370
>Seq_480756	ENSG00000102870	ENST00000262525
>Seq_480762	ENSG00000102870	ENST00000262525
>Seq_480771	ENSG00000102870	ENST00000262525
>Seq_480773	ENSG00000102870	ENST00000262525
>Seq_480775	ENSG00000102870	ENST00000262525
>Seq_480779	ENSG00000102870	ENST00000262525
>Seq_480792	ENSG00000102870	ENST00000262525
>Seq_480961	ENSG00000102870	ENST00000262525
>Seq_480988	ENSG00000102870	ENST00000262525
>Seq_481088	ENSG00000102871	ENST00000345057
>Seq_481091	ENSG00000102871	ENST00000345057
>Seq_481095	ENSG00000102871	ENST00000345057
>Seq_481117	ENSG00000102871	ENST00000345057
>Seq_481158	ENSG00000102879	ENST00000219150
>Seq_481165	ENSG00000102879	ENST00000219150
>Seq_481176	ENSG00000102879	ENST00000219150
>Seq_481181	ENSG00000102879	ENST00000219150
>Seq_481203	ENSG00000102879	ENST00000219150
>Seq_481223	ENSG00000102879	ENST00000219150
>Seq_481225	ENSG00000102879	ENST00000219150
>Seq_481227	ENSG00000102879	ENST00000219150
>Seq_481234	ENSG00000102879	ENST00000219150
>Seq_481238	ENSG00000102879	ENST00000219150
>Seq_481261	ENSG00000102882	ENST00000263025
>Seq_481299	ENSG00000102882	ENST00000263025
>Seq_481334	ENSG00000102882	ENST00000263025
>Seq_481342	ENSG00000102882	ENST00000263025
>Seq_481383	ENSG00000102886	ENST00000360688
>Seq_481387	ENSG00000102890	ENST00000360833
>Seq_481394	ENSG00000102893	ENST00000299167
>Seq_481419	ENSG00000102893	ENST00000299167
>Seq_481430	ENSG00000102893	ENST00000299167
>Seq_481436	ENSG00000102893	ENST00000299167
>Seq_481439	ENSG00000102893	ENST00000299167
>Seq_481450	ENSG00000102893	ENST00000299167
>Seq_481511	ENSG00000102893	ENST00000299167
>Seq_481630	ENSG00000102897	ENST00000219168
>Seq_481666	ENSG00000102897	ENST00000219168
>Seq_481692	ENSG00000102897	ENST00000439021
>Seq_481701	ENSG00000102897	ENST00000439021
>Seq_481716	ENSG00000102897	ENST00000439021
>Seq_481794	ENSG00000102898	ENST00000219169
>Seq_481821	ENSG00000102898	ENST00000219169
>Seq_481864	ENSG00000102898	ENST00000219169
>Seq_482144	ENSG00000102900	ENST00000308159
>Seq_482172	ENSG00000102900	ENST00000308159
>Seq_482183	ENSG00000102900	ENST00000308159
>Seq_482198	ENSG00000102900	ENST00000308159
>Seq_482211	ENSG00000102900	ENST00000308159
>Seq_482245	ENSG00000102900	ENST00000308159
>Seq_482281	ENSG00000102900	ENST00000308159
>Seq_482289	ENSG00000102900	ENST00000308159
>Seq_482293	ENSG00000102900	ENST00000308159
>Seq_482301	ENSG00000102900	ENST00000308159
>Seq_482324	ENSG00000102900	ENST00000308159
>Seq_482358	ENSG00000102900	ENST00000308159
>Seq_482386	ENSG00000102900	ENST00000308159
>Seq_482456	ENSG00000102900	ENST00000308159
>Seq_482510	ENSG00000102900	ENST00000308159
>Seq_482617	ENSG00000102901	ENST00000436104
>Seq_482623	ENSG00000102901	ENST00000436104
>Seq_482652	ENSG00000102901	ENST00000436104
>Seq_482707	ENSG00000102901	ENST00000440851
>Seq_482713	ENSG00000102901	ENST00000440851
>Seq_482791	ENSG00000102901	ENST00000440851
>Seq_482868	ENSG00000102901	ENST00000564128
>Seq_482892	ENSG00000102901	ENST00000568495
>Seq_482907	ENSG00000102904	ENST00000388833
>Seq_482912	ENSG00000102904	ENST00000388833
>Seq_482913	ENSG00000102904	ENST00000388833
>Seq_482920	ENSG00000102908	ENST00000349945
>Seq_482985	ENSG00000102908	ENST00000349945
>Seq_483018	ENSG00000102908	ENST00000349945
>Seq_483033	ENSG00000102908	ENST00000349945
>Seq_483037	ENSG00000102908	ENST00000349945
>Seq_483072	ENSG00000102908	ENST00000349945
>Seq_483076	ENSG00000102908	ENST00000349945
>Seq_483087	ENSG00000102908	ENST00000349945
>Seq_483137	ENSG00000102910	ENST00000285737
>Seq_483168	ENSG00000102910	ENST00000285737
>Seq_483188	ENSG00000102910	ENST00000285737
>Seq_483200	ENSG00000102910	ENST00000285737
>Seq_483219	ENSG00000102910	ENST00000285737
>Seq_483231	ENSG00000102910	ENST00000285737
>Seq_483270	ENSG00000102910	ENST00000285737
>Seq_483277	ENSG00000102910	ENST00000285737
>Seq_483290	ENSG00000102910	ENST00000285737
>Seq_483304	ENSG00000102910	ENST00000285737
>Seq_483328	ENSG00000102910	ENST00000285737
>Seq_483342	ENSG00000102910	ENST00000285737
>Seq_483369	ENSG00000102910	ENST00000285737
>Seq_483394	ENSG00000102910	ENST00000285737
>Seq_483502	ENSG00000102910	ENST00000285737
>Seq_483571	ENSG00000102921	ENST00000262384
>Seq_483577	ENSG00000102921	ENST00000262384
>Seq_483594	ENSG00000102921	ENST00000262384
>Seq_483619	ENSG00000102931	ENST00000219204
>Seq_483638	ENSG00000102931	ENST00000219204
>Seq_483756	ENSG00000102935	ENST00000262383
>Seq_483771	ENSG00000102935	ENST00000262383
>Seq_483852	ENSG00000102962	ENST00000219235
>Seq_483863	ENSG00000102962	ENST00000219235
>Seq_483985	ENSG00000102967	ENST00000219240
>Seq_483997	ENSG00000102967	ENST00000219240
>Seq_484067	ENSG00000102974	ENST00000264010
>Seq_484115	ENSG00000102974	ENST00000264010
>Seq_484135	ENSG00000102974	ENST00000264010
>Seq_484140	ENSG00000102974	ENST00000264010
>Seq_484153	ENSG00000102974	ENST00000264010
>Seq_484217	ENSG00000102974	ENST00000264010
>Seq_484236	ENSG00000102974	ENST00000264010
>Seq_484277	ENSG00000102974	ENST00000264010
>Seq_484283	ENSG00000102974	ENST00000264010
>Seq_484300	ENSG00000102974	ENST00000264010
>Seq_484332	ENSG00000102974	ENST00000264010
>Seq_484339	ENSG00000102974	ENST00000264010
>Seq_484355	ENSG00000102974	ENST00000264010
>Seq_484408	ENSG00000102974	ENST00000264010
>Seq_484435	ENSG00000102974	ENST00000264010
>Seq_484465	ENSG00000102974	ENST00000264010
>Seq_484657	ENSG00000102974	ENST00000566078
>Seq_484749	ENSG00000102978	ENST00000219252
>Seq_484754	ENSG00000102978	ENST00000219252
>Seq_484777	ENSG00000102978	ENST00000219252
>Seq_484934	ENSG00000102978	ENST00000219252
>Seq_484995	ENSG00000102984	ENST00000313565
>Seq_485000	ENSG00000102984	ENST00000313565
>Seq_485005	ENSG00000102984	ENST00000313565
>Seq_485186	ENSG00000103005	ENST00000219281
>Seq_485189	ENSG00000103005	ENST00000219281
>Seq_485198	ENSG00000103005	ENST00000219281
>Seq_485205	ENSG00000103005	ENST00000219281
>Seq_485211	ENSG00000103005	ENST00000219281
>Seq_485224	ENSG00000103005	ENST00000219281
>Seq_485263	ENSG00000103005	ENST00000219281
>Seq_485286	ENSG00000103005	ENST00000219281
>Seq_485326	ENSG00000103005	ENST00000219281
>Seq_485337	ENSG00000103005	ENST00000219281
>Seq_485353	ENSG00000103005	ENST00000219281
>Seq_485388	ENSG00000103005	ENST00000219281
>Seq_485498	ENSG00000103005	ENST00000566082
>Seq_485535	ENSG00000103018	ENST00000307892
>Seq_485544	ENSG00000103018	ENST00000307892
>Seq_485610	ENSG00000103018	ENST00000307892
>Seq_485681	ENSG00000103018	ENST00000307892
>Seq_485693	ENSG00000103018	ENST00000307892
>Seq_485775	ENSG00000103018	ENST00000561792
>Seq_485799	ENSG00000103021	ENST00000219299
>Seq_485818	ENSG00000103021	ENST00000219299
>Seq_485849	ENSG00000103021	ENST00000219299
>Seq_485898	ENSG00000103024	ENST00000219302
>Seq_485915	ENSG00000103024	ENST00000219302
>Seq_485938	ENSG00000103034	ENST00000258187
>Seq_485948	ENSG00000103034	ENST00000258187
>Seq_485956	ENSG00000103034	ENST00000258187
>Seq_485989	ENSG00000103034	ENST00000258187
>Seq_485992	ENSG00000103034	ENST00000258187
>Seq_486038	ENSG00000103034	ENST00000566585
>Seq_486046	ENSG00000103034	ENST00000568005
>Seq_486125	ENSG00000103035	ENST00000219313
>Seq_486154	ENSG00000103035	ENST00000219313
>Seq_486180	ENSG00000103035	ENST00000219313
>Seq_486182	ENSG00000103035	ENST00000219313
>Seq_486279	ENSG00000103035	ENST00000219313
>Seq_486312	ENSG00000103035	ENST00000219313
>Seq_486397	ENSG00000103035	ENST00000219313
>Seq_486415	ENSG00000103035	ENST00000219313
>Seq_486676	ENSG00000103035	ENST00000219313
>Seq_487288	ENSG00000103037	ENST00000219315
>Seq_487294	ENSG00000103037	ENST00000219315
>Seq_487296	ENSG00000103037	ENST00000219315
>Seq_487334	ENSG00000103037	ENST00000219315
>Seq_487371	ENSG00000103037	ENST00000219315
>Seq_487378	ENSG00000103037	ENST00000219315
>Seq_487481	ENSG00000103042	ENST00000219320
>Seq_487516	ENSG00000103042	ENST00000219320
>Seq_487555	ENSG00000103043	ENST00000261776
>Seq_487574	ENSG00000103043	ENST00000261776
>Seq_487588	ENSG00000103043	ENST00000261776
>Seq_487608	ENSG00000103043	ENST00000261776
>Seq_487688	ENSG00000103044	ENST00000306560
>Seq_487771	ENSG00000103047	ENST00000261778
>Seq_487783	ENSG00000103047	ENST00000261778
>Seq_487790	ENSG00000103047	ENST00000261778
>Seq_487821	ENSG00000103047	ENST00000261778
>Seq_487887	ENSG00000103047	ENST00000261778
>Seq_487892	ENSG00000103047	ENST00000261778
>Seq_487971	ENSG00000103051	ENST00000323786
>Seq_487993	ENSG00000103051	ENST00000323786
>Seq_488003	ENSG00000103051	ENST00000323786
>Seq_488046	ENSG00000103051	ENST00000323786
>Seq_488060	ENSG00000103051	ENST00000323786
>Seq_488067	ENSG00000103051	ENST00000323786
>Seq_488101	ENSG00000103051	ENST00000323786
>Seq_488146	ENSG00000103051	ENST00000323786
>Seq_488174	ENSG00000103051	ENST00000323786
>Seq_488207	ENSG00000103051	ENST00000323786
>Seq_488224	ENSG00000103051	ENST00000323786
>Seq_488233	ENSG00000103051	ENST00000323786
>Seq_488260	ENSG00000103051	ENST00000323786
>Seq_488272	ENSG00000103051	ENST00000393612
>Seq_488290	ENSG00000103051	ENST00000530314
>Seq_488291	ENSG00000103051	ENST00000530314
>Seq_488295	ENSG00000103051	ENST00000530314
>Seq_488315	ENSG00000103051	ENST00000564315
>Seq_488338	ENSG00000103061	ENST00000263997
>Seq_488346	ENSG00000103061	ENST00000263997
>Seq_488350	ENSG00000103061	ENST00000263997
>Seq_488508	ENSG00000103064	ENST00000219343
>Seq_488534	ENSG00000103064	ENST00000219343
>Seq_488607	ENSG00000103064	ENST00000219343
>Seq_488614	ENSG00000103064	ENST00000219343
>Seq_488762	ENSG00000103064	ENST00000219343
>Seq_488834	ENSG00000103066	ENST00000219345
>Seq_488889	ENSG00000103066	ENST00000219345
>Seq_488928	ENSG00000103067	ENST00000251366
>Seq_488943	ENSG00000103067	ENST00000251366
>Seq_488947	ENSG00000103067	ENST00000251366
>Seq_488958	ENSG00000103067	ENST00000251366
>Seq_488959	ENSG00000103067	ENST00000251366
>Seq_488960	ENSG00000103067	ENST00000251366
>Seq_488999	ENSG00000103067	ENST00000251366
>Seq_489057	ENSG00000103067	ENST00000473183
>Seq_489065	ENSG00000103067	ENST00000473183
>Seq_489096	ENSG00000103067	ENST00000473183
>Seq_489104	ENSG00000103067	ENST00000473183
>Seq_489126	ENSG00000103089	ENST00000219368
>Seq_489142	ENSG00000103089	ENST00000219368
>Seq_489153	ENSG00000103091	ENST00000262144
>Seq_489216	ENSG00000103091	ENST00000262144
>Seq_489218	ENSG00000103091	ENST00000262144
>Seq_489229	ENSG00000103091	ENST00000262144
>Seq_489249	ENSG00000103091	ENST00000262144
>Seq_489259	ENSG00000103091	ENST00000262144
>Seq_489305	ENSG00000103091	ENST00000262144
>Seq_489318	ENSG00000103091	ENST00000262144
>Seq_489334	ENSG00000103091	ENST00000262144
>Seq_489340	ENSG00000103091	ENST00000262144
>Seq_489344	ENSG00000103091	ENST00000262144
>Seq_489349	ENSG00000103091	ENST00000262144
>Seq_489358	ENSG00000103091	ENST00000262144
>Seq_489363	ENSG00000103091	ENST00000262144
>Seq_489389	ENSG00000103091	ENST00000262144
>Seq_489424	ENSG00000103091	ENST00000262144
>Seq_489462	ENSG00000103091	ENST00000536050
>Seq_489475	ENSG00000103111	ENST00000248248
>Seq_489483	ENSG00000103111	ENST00000248248
>Seq_489514	ENSG00000103111	ENST00000248248
>Seq_489516	ENSG00000103111	ENST00000248248
>Seq_489520	ENSG00000103111	ENST00000248248
>Seq_489536	ENSG00000103111	ENST00000248248
>Seq_489650	ENSG00000103121	ENST00000219400
>Seq_489663	ENSG00000103121	ENST00000219400
>Seq_489668	ENSG00000103121	ENST00000219400
>Seq_489741	ENSG00000103126	ENST00000262320
>Seq_489748	ENSG00000103126	ENST00000262320
>Seq_489761	ENSG00000103126	ENST00000262320
>Seq_489770	ENSG00000103126	ENST00000262320
>Seq_489796	ENSG00000103126	ENST00000262320
>Seq_489803	ENSG00000103126	ENST00000262320
>Seq_489817	ENSG00000103126	ENST00000262320
>Seq_489843	ENSG00000103126	ENST00000262320
>Seq_489848	ENSG00000103126	ENST00000262320
>Seq_489857	ENSG00000103126	ENST00000262320
>Seq_489858	ENSG00000103126	ENST00000262320
>Seq_489866	ENSG00000103126	ENST00000262320
>Seq_489921	ENSG00000103126	ENST00000262320
>Seq_489923	ENSG00000103126	ENST00000262320
>Seq_489932	ENSG00000103126	ENST00000262320
>Seq_489938	ENSG00000103126	ENST00000262320
>Seq_489943	ENSG00000103126	ENST00000262320
>Seq_489958	ENSG00000103126	ENST00000354866
>Seq_489973	ENSG00000103145	ENST00000248089
>Seq_489983	ENSG00000103145	ENST00000248089
>Seq_490059	ENSG00000103145	ENST00000573095
>Seq_490082	ENSG00000103148	ENST00000399953
>Seq_490090	ENSG00000103148	ENST00000399953
>Seq_490100	ENSG00000103148	ENST00000399953
>Seq_490126	ENSG00000103148	ENST00000610509
>Seq_490139	ENSG00000103150	ENST00000262430
>Seq_490151	ENSG00000103150	ENST00000262430
>Seq_490183	ENSG00000103150	ENST00000262430
>Seq_490185	ENSG00000103150	ENST00000262430
>Seq_490192	ENSG00000103150	ENST00000262430
>Seq_490222	ENSG00000103150	ENST00000262430
>Seq_490237	ENSG00000103150	ENST00000262430
>Seq_490286	ENSG00000103150	ENST00000262430
>Seq_490314	ENSG00000103150	ENST00000262430
>Seq_490324	ENSG00000103150	ENST00000262430
>Seq_490347	ENSG00000103150	ENST00000262430
>Seq_490354	ENSG00000103150	ENST00000262430
>Seq_490368	ENSG00000103150	ENST00000262430
>Seq_490432	ENSG00000103150	ENST00000262430
>Seq_490470	ENSG00000103150	ENST00000262430
>Seq_490474	ENSG00000103150	ENST00000262430
>Seq_490484	ENSG00000103150	ENST00000262430
>Seq_490491	ENSG00000103150	ENST00000262430
>Seq_490520	ENSG00000103150	ENST00000262430
>Seq_490522	ENSG00000103150	ENST00000262430
>Seq_490558	ENSG00000103150	ENST00000262430
>Seq_490560	ENSG00000103150	ENST00000262430
>Seq_490570	ENSG00000103150	ENST00000262430
>Seq_490606	ENSG00000103150	ENST00000262430
>Seq_490682	ENSG00000103150	ENST00000262430
>Seq_490739	ENSG00000103150	ENST00000262430
>Seq_490754	ENSG00000103150	ENST00000262430
>Seq_490765	ENSG00000103150	ENST00000262430
>Seq_490770	ENSG00000103150	ENST00000262430
>Seq_490801	ENSG00000103150	ENST00000262430
>Seq_490839	ENSG00000103150	ENST00000262430
>Seq_490987	ENSG00000103152	ENST00000219431
>Seq_491076	ENSG00000103160	ENST00000219439
>Seq_491098	ENSG00000103160	ENST00000219439
>Seq_491120	ENSG00000103160	ENST00000219439
>Seq_491176	ENSG00000103168	ENST00000341690
>Seq_491236	ENSG00000103174	ENST00000312251
>Seq_491246	ENSG00000103175	ENST00000622779
>Seq_491249	ENSG00000103175	ENST00000622779
>Seq_491256	ENSG00000103175	ENST00000622779
>Seq_491265	ENSG00000103175	ENST00000622779
>Seq_491266	ENSG00000103175	ENST00000622779
>Seq_491280	ENSG00000103175	ENST00000622779
>Seq_491283	ENSG00000103175	ENST00000622779
>Seq_491289	ENSG00000103175	ENST00000622779
>Seq_491311	ENSG00000103175	ENST00000622779
>Seq_491318	ENSG00000103187	ENST00000262428
>Seq_491333	ENSG00000103187	ENST00000262428
>Seq_491372	ENSG00000103187	ENST00000262428
>Seq_491387	ENSG00000103187	ENST00000262428
>Seq_491433	ENSG00000103187	ENST00000262428
>Seq_491486	ENSG00000103187	ENST00000262428
>Seq_491504	ENSG00000103187	ENST00000262428
>Seq_491596	ENSG00000103187	ENST00000262428
>Seq_491635	ENSG00000103194	ENST00000219473
>Seq_491680	ENSG00000103194	ENST00000219473
>Seq_491717	ENSG00000103194	ENST00000219473
>Seq_491733	ENSG00000103194	ENST00000219473
>Seq_491754	ENSG00000103194	ENST00000219473
>Seq_491757	ENSG00000103194	ENST00000219473
>Seq_491796	ENSG00000103194	ENST00000219473
>Seq_491807	ENSG00000103194	ENST00000219473
>Seq_491812	ENSG00000103194	ENST00000219473
>Seq_491835	ENSG00000103194	ENST00000219473
>Seq_491856	ENSG00000103194	ENST00000219473
>Seq_491868	ENSG00000103194	ENST00000219473
>Seq_491880	ENSG00000103194	ENST00000219473
>Seq_491937	ENSG00000103194	ENST00000219473
>Seq_492056	ENSG00000103196	ENST00000262424
>Seq_492077	ENSG00000103196	ENST00000262424
>Seq_492093	ENSG00000103196	ENST00000262424
>Seq_492165	ENSG00000103196	ENST00000563066
>Seq_492181	ENSG00000103197	ENST00000219476
>Seq_492258	ENSG00000103197	ENST00000219476
>Seq_492270	ENSG00000103197	ENST00000219476
>Seq_492276	ENSG00000103197	ENST00000219476
>Seq_492301	ENSG00000103197	ENST00000219476
>Seq_492310	ENSG00000103197	ENST00000219476
>Seq_492317	ENSG00000103197	ENST00000219476
>Seq_492323	ENSG00000103197	ENST00000219476
>Seq_492336	ENSG00000103197	ENST00000219476
>Seq_492358	ENSG00000103197	ENST00000219476
>Seq_492366	ENSG00000103197	ENST00000219476
>Seq_492372	ENSG00000103197	ENST00000219476
>Seq_492453	ENSG00000103202	ENST00000219479
>Seq_492504	ENSG00000103202	ENST00000219479
>Seq_492516	ENSG00000103202	ENST00000219479
>Seq_492523	ENSG00000103202	ENST00000219479
>Seq_492567	ENSG00000103222	ENST00000399410
>Seq_492580	ENSG00000103222	ENST00000399410
>Seq_492601	ENSG00000103222	ENST00000399410
>Seq_492620	ENSG00000103222	ENST00000399410
>Seq_492632	ENSG00000103222	ENST00000399410
>Seq_492658	ENSG00000103222	ENST00000399410
>Seq_492662	ENSG00000103222	ENST00000399410
>Seq_492677	ENSG00000103222	ENST00000399410
>Seq_492691	ENSG00000103222	ENST00000399410
>Seq_492702	ENSG00000103222	ENST00000399410
>Seq_492712	ENSG00000103222	ENST00000399410
>Seq_492731	ENSG00000103222	ENST00000399410
>Seq_492736	ENSG00000103222	ENST00000399410
>Seq_492737	ENSG00000103222	ENST00000399410
>Seq_492742	ENSG00000103222	ENST00000399410
>Seq_492761	ENSG00000103222	ENST00000399410
>Seq_492830	ENSG00000103222	ENST00000399410
>Seq_492928	ENSG00000103226	ENST00000263012
>Seq_492935	ENSG00000103226	ENST00000263012
>Seq_492977	ENSG00000103226	ENST00000263012
>Seq_492992	ENSG00000103226	ENST00000263012
>Seq_493000	ENSG00000103226	ENST00000263012
>Seq_493008	ENSG00000103226	ENST00000263012
>Seq_493017	ENSG00000103226	ENST00000263012
>Seq_493037	ENSG00000103226	ENST00000263012
>Seq_493048	ENSG00000103226	ENST00000263012
>Seq_493050	ENSG00000103226	ENST00000263012
>Seq_493098	ENSG00000103226	ENST00000263012
>Seq_493112	ENSG00000103226	ENST00000263012
>Seq_493175	ENSG00000103226	ENST00000263012
>Seq_493234	ENSG00000103226	ENST00000263012
>Seq_493255	ENSG00000103226	ENST00000263012
>Seq_493273	ENSG00000103226	ENST00000263012
>Seq_493302	ENSG00000103226	ENST00000570346
>Seq_493308	ENSG00000103226	ENST00000570519
>Seq_493355	ENSG00000103241	ENST00000262426
>Seq_493374	ENSG00000103245	ENST00000251588
